# MALIN ca.umontreal.iro.evolution.malin.ui.introns.RateModelDisplay
#tree (((((((((((((((158046:1.112, (1263415:0.371, ((((1442369:0.224, (1279043:0.288, 1182543:0.132):0.204):0.108, ((1182542:0.165, 1182541:0.102) Capronia:0.228, (1016849:0.288, (348802:0.104, 91928:0.149):0.127):0.181):0.006):0.0, (1182545:0.256, 212818:0.1) Exophiala:0.089):0.107, (1220924:0.187, 1664694:0.715):1.007) Chaetothyriales:1.249):0.484) Chaetothyriomycetidae:1.813, (((447095:0.045, 544712:0.126):0.19, ((554155:0.118, (647933:0.018, (1215334:0.045, (663331:0.103, 663202:0.089):0.176):0.034) Trichophyton:0.048):0.309, (336963:0.245, (454286:0.166, 454284:0.07) Coccidioides:0.028):0.088):0.0) Onygenales:0.122, ((((28573:0.118, 441959:0.168) Talaromyces:0.4, 1408163:0.38) Trichocomaceae:0.044, 1356009:0.52):0.111, ((1069201:0.601, (425011:0.52, ((308745:0.204, (227321:0.19, 454130:0.16):0.167):0.242, ((341663:0.39, (1509407:0.097, 332952:0.138):0.262):0.129, (1388766:0.853, (344612:0.098, (293939:0.053, 331117:0.073):0.059):0.09):0.217):0.03):0.038):5.0E-5, 1403190:0.489):0.042, ((229535:0.066, 60172:0.123):0.274, 933388:0.379) Penicillium:0.47) Aspergillaceae:0.154) Eurotiales:0.044) Eurotiomycetidae:0.039) Eurotiomycetes:1.259, 1328760:0.342):5.0E-5, (((((((183478:0.331, 930090:0.046):0.088, (861557:0.072, 426418:0.045) Pyrenophora:0.215):0.41, 321614:0.854, 985895:0.348) Pleosporineae:1.588, ((1126212:0.241, 420778:0.119):0.11, 1287680:0.164) Botryosphaeriaceae:0.906):0.075, 1168221:1.341):5.0E-5, 253628:2.545):0.128, (1043002:1.295, ((766039:0.812, 717646:0.578):0.547, (((692275:0.536, (383855:0.122, (321146:0.085, 113226:0.142):0.044) Pseudocercospora:0.345):0.294, 675120:0.702):0.137, (1047168:0.039, 336722:0.063) Zymoseptoria:0.282) Mycosphaerellaceae:0.256) Capnodiales:3.082) Dothideomycetidae:1.593) Dothideomycetes:1.021):0.05, (((((546991:0.081, 52586:0.06) Erysiphaceae:0.348, 1072389:0.426):0.011, 1116229:0.341):0.074, (1432307:0.095, 665079:0.063) Sclerotinia:0.378) Helotiales:0.198, (((((526221:0.164, 498257:0.08):0.041, 100787:0.232) Verticillium:0.698, ((1209931:0.371, (80884:0.144, (1173701:0.084, 708197:0.057):0.054):0.167):0.171, 1213857:0.376, 1213859:0.551) Colletotrichum:0.261) Glomerellales:0.451, ((563466:0.529, (88771:0.25, 72032:0.225) Ceratocystidaceae:1.257) Microascales:0.414, ((((398673:0.271, (1344414:0.133, (413071:0.111, 5544:0.16):0.073):0.097) Trichoderma:0.358, (1531966:0.832, (983644:0.239, 655819:0.102) Cordycipitaceae:0.698):0.525):0.162, (((1163406:0.536, 98403:0.444):0.03, (1043627:0.347, (268505:0.191, 911162:0.336) Ophiocordyceps:0.133):0.285) Ophiocordycipitaceae:0.218, (1276136:0.522, (1159556:0.433, 1111077:0.287):0.076) Clavicipitaceae:0.273):0.077):0.007, (((5518:0.304, (1089452:0.053, (5127:0.054, 334819:0.101) 'Fusarium fujikuroi species complex':0.052):0.119):0.257, 660122:0.383) Fusarium:0.125, 78410:0.46) Nectriaceae:0.385) Hypocreales:0.287):5.0E-5) Hypocreomycetidae:0.074, (((((655863:0.465, ((1398154:0.066, 1391915:0.073) Sporothrix:0.905, 1262450:1.179):0.727) Ophiostomataceae:0.909, (242507:0.321, (644352:0.105, 644358:0.04) Magnaporthaceae:0.387):0.711):0.184, (1214573:0.758, 1286976:0.545):0.551):0.017, (367110:0.99, (515849:1.078, ((306901:0.318, 759272:0.482) Chaetomium:0.028, 578455:0.112) Chaetomiaceae:0.046):0.13) Sordariales:0.759):0.072, (1229662:1.272, 1287681:0.649, 77044:0.427) Xylariales:0.492):0.07) Sordariomycetes:0.212) sordariomyceta:2.868) Pezizomycotina:5.557, (675824:1.473, ((284591:9.0, 1173061:2.479) Dipodascaceae:5.0E-5, (((((((284592:0.0, 58627:5.0E-5) Debaryomyces:5.0E-5, 559304:2.187):5.0E-5, (322104:0.0, (619300:0.0, ((273371:5.0E-5, 379508:5.0E-5):1.476, (1245528:1.546, (573826:0.05, 237561:9.0):1.489):5.0E-5, 294747:9.0) Candida:2.111):5.0E-5):0.701):5.0E-5, (294746:9.0, (306902:1.404, 498019:9.0) Clavispora:5.0E-5):6.36):6.51, (644223:6.234, (1382522:0.752, (1124627:2.005, (4909:2.954, 871575:2.284):0.37) Pichiaceae:4.867):0.375):0.311):5.0E-5, 590646:8.528) Debaryomycetaceae:2.408, ((4903:0.0, 1041607:2.282) Phaffomycetaceae:5.0E-5, (1246595:9.0, ((1355161:3.256, ((436907:1.967, 1071380:5.091):5.0E-5, ((226230:9.0, 1160507:9.0):9.0, 559292:5.0E-5) Saccharomyces:5.0E-5):5.0E-5):1.35, ((45286:5.0E-5, 1034331:5.0E-5) Eremothecium:3.199, (559295:5.0E-5, 1245769:5.0E-5) Lachancea:5.0E-5):5.0E-5) Saccharomycetaceae:5.0E-5):7.136):4.293):6.791):7.886) Saccharomycetales:3.841):0.302, (((48691:0.782, 698492:9.004):0.467, ((5011:4.302, 56484:6.584) Taphrinales:9.009, (1069680:0.51, ((653667:0.392, 4896:0.747):0.81, 402676:1.101) Schizosaccharomyces:9.003):0.001):0.312):0.619, ((39416:0.381, 1076935:2.626) Pezizales:0.809, (1043628:0.083, (1284197:0.252, 756982:0.231):0.095) Orbiliaceae:1.861):2.977) Taphrinomycotina:5.0E-5) Ascomycota:1.529, ((((((990650:0.644, (27342:0.502, (((((((599839:0.12, 743788:0.354):0.074, 914234:0.26):0.016, (5643:0.186, 732165:0.508) Polyporaceae:0.297):0.028, (650164:0.444, 745531:0.178) Phanerochaetaceae:0.302) Polyporales:0.085, 747525:0.317):0.008, (933084:0.109, 670483:0.262):0.146):0.013, ((1137138:0.345, ((1128425:0.831, ((1314674:0.996, 578458:0.889):0.114, (944289:0.499, (554373:0.313, 221103:0.123) Moniliophthora:0.31):0.077):0.028):0.025, (1306850:0.306, ((946122:0.24, 936046:0.351):0.055, ((240176:0.56, (1095629:0.028, 486041:0.067) Laccaria:0.127):0.015, 945553:0.312):0.06):0.023):0.029):0.019) Agaricales:0.041, (765440:0.259, (((664439:0.17, 994086:0.144) Paxillaceae:0.09, 1036808:0.122):0.099, 936435:0.136) Boletales:0.065):0.024):0.014):0.066):0.268):0.262, (1086054:0.843, (1051891:0.767, 930990:0.228):0.102) Cantharellales:0.054) Agaricomycetes:0.292, (5421:1.215, (1220162:6.805, 235443:0.681):1.35) Tremellomycetes:0.314) Agaricomycotina:0.054, (671144:0.23, 1299270:1.037) Wallemia:5.807):0.039, ((76773:4.18, (77020:1.356, 1230383:3.364):0.17) Malassezia:6.715, ((1365824:9.0, (1037660:3.505, (58919:0.531, ((5407:0.188, 1280837:9.001):2.662, 215250:2.128) Exobasidiales:1.733):0.26):5.0E-5):0.004, (1277687:1.458, (84746:0.974, (1882483:2.082, ((1391700:0.08, 84753:0.037) Moesziomyces:1.276, (120017:1.083, ((49012:0.347, 999809:0.296) Sporisorium:0.07, (237631:0.0, 1305764:0.697):1.549):0.816):0.313):1.587):7.427):0.556):3.492, 401625:1.238) Ustilaginomycotina:0.004):2.952):0.027, ((683840:1.81, (5005:0.428, 1130832:0.687) Sporidiobolaceae:0.184) Microbotryomycetes:0.697, (764103:3.028, (747676:0.103, (1165861:0.041, (27349:0.191, 630390:0.15):0.037) Puccinia:0.08):1.961):0.123) Pucciniomycotina:0.425) Basidiomycota:1.356) Dikarya:0.654, ((1263082:0.387, ((35722:0.237, 1220926:0.194) Mucoraceae:0.852, 246409:0.548) Mucorineae:1.272) Mucorales:1.28, 747089:0.728) Mucoromycota:0.076):0.323, 796925:4.258):0.189, 578462:7.024):0.096, (1344416:1.667, 645134:1.137) Chytridiomycota:0.637):0.251, (988480:0.003, (((((284813:9.0, (876142:9.0, (907965:9.0, 1178016:9.0):9.0):9.0) Encephalitozoon:9.0, ((1037528:0.0, 40302:9.0):9.0, 578461:0.187) Nosema:9.0):9.0, (993615:9.0, 481877:9.0):9.0, 1358809:9.0):9.0, 1240240:9.0):9.0, ((146866:9.0, (72359:9.0, 948595:9.0) Pleistophoridae:9.0):9.0, 1003232:9.0):9.0):9.0):3.225) Fungi:0.198, 691883:3.567):0.007, 9606:0.964) Opisthokonta;
# p(gain)	p(loss)	// node info
3.1823464867499905E-4	0.6707606734283557	// ca.umontreal.iro.evolution.introns.NodeWithRates[$0_158046 len 1.0 prnt $277_Chaetothyriomycetidae chld []; gain 5.272956776203547E-4, loss 1.1114101034853046, p01 3.1823464867499905E-4, p10 0.6707606734283557]
2.4342945752108968E-4	0.30961980308605164	// ca.umontreal.iro.evolution.introns.NodeWithRates[$1_1263415 len 1.0 prnt $276_noname chld []; gain 2.913530064615157E-4, loss 0.3705741343211444, p01 2.4342945752108968E-4, p10 0.30961980308605164]
1.2099433070139918E-4	0.20066834775257125	// ca.umontreal.iro.evolution.introns.NodeWithRates[$2_1442369 len 1.0 prnt $266_noname chld []; gain 1.350596883843185E-4, loss 0.22399565631668836, p01 1.2099433070139918E-4, p10 0.20066834775257125]
2.3782709303469824E-4	0.2502416079392541	// ca.umontreal.iro.evolution.introns.NodeWithRates[$3_1279043 len 1.0 prnt $265_noname chld []; gain 2.7375768314227524E-4, loss 0.2880477658836499, p01 2.3782709303469824E-4, p10 0.2502416079392541]
1.6921460750344208E-4	0.12322702239561412	// ca.umontreal.iro.evolution.introns.NodeWithRates[$4_1182543 len 1.0 prnt $265_noname chld []; gain 1.8060192030750706E-4, loss 0.13151959636801078, p01 1.6921460750344208E-4, p10 0.12322702239561412]
7.939419688410477E-5	0.18440391090733343	// ca.umontreal.iro.evolution.introns.NodeWithRates[$265_noname len 1.0 prnt $266_noname chld [$3_1279043, $4_1182543]; gain 8.776472929690746E-5, loss 0.2038456204261111, p01 7.939419688410477E-5, p10 0.18440391090733343]
1.2537753803974365E-5	0.1020693275140585	// ca.umontreal.iro.evolution.introns.NodeWithRates[$266_noname len 1.0 prnt $271_noname chld [$2_1442369, $265_noname]; gain 1.3224875199374076E-5, loss 0.1076631539558202, p01 1.2537753803974365E-5, p10 0.1020693275140585]
9.819024258425461E-5	0.15216641359749727	// ca.umontreal.iro.evolution.introns.NodeWithRates[$5_1182542 len 1.0 prnt $267_Capronia chld []; gain 1.0652327699412239E-4, loss 0.1650802014358976, p01 9.819024258425461E-5, p10 0.15216641359749727]
7.304457461741883E-5	0.09721111347211064	// ca.umontreal.iro.evolution.introns.NodeWithRates[$6_1182541 len 1.0 prnt $267_Capronia chld []; gain 7.684628856851594E-5, loss 0.10227061102171339, p01 7.304457461741883E-5, p10 0.09721111347211064]
2.579189770119068E-6	0.20391388852115766	// ca.umontreal.iro.evolution.introns.NodeWithRates[$267_Capronia len 1.0 prnt $270_noname chld [$5_1182542, $6_1182541]; gain 2.88445176537741E-6, loss 0.22804827413016313, p01 2.579189770119068E-6, p10 0.20391388852115766]
2.002876024551056E-4	0.2501151399149065	// ca.umontreal.iro.evolution.introns.NodeWithRates[$7_1016849 len 1.0 prnt $269_noname chld []; gain 2.3052276806470424E-4, loss 0.28787220817124165, p01 2.002876024551056E-4, p10 0.2501151399149065]
1.2964218751464868E-4	0.09892011238497811	// ca.umontreal.iro.evolution.introns.NodeWithRates[$8_348802 len 1.0 prnt $268_noname chld []; gain 1.3652088398993204E-4, loss 0.10416872351567423, p01 1.2964218751464868E-4, p10 0.09892011238497811]
1.207037628273693E-4	0.1386933561992495	// ca.umontreal.iro.evolution.introns.NodeWithRates[$9_91928 len 1.0 prnt $268_noname chld []; gain 1.299476038979543E-4, loss 0.14931489203393178, p01 1.207037628273693E-4, p10 0.1386933561992495]
1.6549631801390818E-4	0.11895241590975858	// ca.umontreal.iro.evolution.introns.NodeWithRates[$268_noname len 1.0 prnt $269_noname chld [$8_348802, $9_91928]; gain 1.7621318275785718E-4, loss 0.1266552878985101, p01 1.6549631801390818E-4, p10 0.11895241590975858]
1.960628523736182E-5	0.16581965638681695	// ca.umontreal.iro.evolution.introns.NodeWithRates[$269_noname len 1.0 prnt $270_noname chld [$7_1016849, $268_noname]; gain 2.143757313807288E-5, loss 0.18130772701136244, p01 1.960628523736182E-5, p10 0.16581965638681695]
3.723136829711111E-5	0.006243445126693725	// ca.umontreal.iro.evolution.introns.NodeWithRates[$270_noname len 1.0 prnt $271_noname chld [$267_Capronia, $269_noname]; gain 3.734877925866346E-5, loss 0.006263134139729002, p01 3.723136829711111E-5, p10 0.006243445126693725]
7.965125931308492E-5	1.0001353027023346E-6	// ca.umontreal.iro.evolution.introns.NodeWithRates[$271_noname len 1.0 prnt $273_noname chld [$266_noname, $270_noname]; gain 7.965447147838848E-5, loss 1.0001756360249958E-6, p01 7.965125931308492E-5, p10 1.0001353027023346E-6]
8.678568880424864E-5	0.22606509688636	// ca.umontreal.iro.evolution.introns.NodeWithRates[$10_1182545 len 1.0 prnt $272_Exophiala chld []; gain 9.838558376311878E-5, loss 0.25628126978167964, p01 8.678568880424864E-5, p10 0.22606509688636]
6.965804023793777E-5	0.09519574471535208	// ca.umontreal.iro.evolution.introns.NodeWithRates[$11_212818 len 1.0 prnt $272_Exophiala chld []; gain 7.32030709135649E-5, loss 0.10004043793457505, p01 6.965804023793777E-5, p10 0.09519574471535208]
2.6391971968715703E-5	0.08528907543357067	// ca.umontreal.iro.evolution.introns.NodeWithRates[$272_Exophiala len 1.0 prnt $273_noname chld [$10_1182545, $11_212818]; gain 2.7586225395594228E-5, loss 0.08914846004994506, p01 2.6391971968715703E-5, p10 0.08528907543357067]
2.9304241322259793E-4	0.10098202680854462	// ca.umontreal.iro.evolution.introns.NodeWithRates[$273_noname len 1.0 prnt $275_Chaetothyriales chld [$271_noname, $272_Exophiala]; gain 3.089660696816669E-4, loss 0.10646929769795778, p01 2.9304241322259793E-4, p10 0.10098202680854462]
3.12041867912199E-4	0.17052489865383202	// ca.umontreal.iro.evolution.introns.NodeWithRates[$12_1220924 len 1.0 prnt $274_noname chld []; gain 3.421826648308346E-4, loss 0.186996266340114, p01 3.12041867912199E-4, p10 0.17052489865383202]
8.432580435959689E-4	0.5099836416521129	// ca.umontreal.iro.evolution.introns.NodeWithRates[$13_1664694 len 1.0 prnt $274_noname chld []; gain 0.0011803651564496892, loss 0.7138584986375764, p01 8.432580435959689E-4, p10 0.5099836416521129]
2.2199803187974597E-4	0.6343248335326737	// ca.umontreal.iro.evolution.introns.NodeWithRates[$274_noname len 1.0 prnt $275_Chaetothyriales chld [$12_1220924, $13_1664694]; gain 3.521678974771743E-4, loss 1.0062649702397708, p01 2.2199803187974597E-4, p10 0.6343248335326737]
2.0316447098403143E-4	0.7129079555448623	// ca.umontreal.iro.evolution.introns.NodeWithRates[$275_Chaetothyriales len 1.0 prnt $276_noname chld [$273_noname, $274_noname]; gain 3.557417706839966E-4, loss 1.2483045741800538, p01 2.0316447098403143E-4, p10 0.7129079555448623]
7.930043568489762E-7	0.3834435319591285	// ca.umontreal.iro.evolution.introns.NodeWithRates[$276_noname len 1.0 prnt $277_Chaetothyriomycetidae chld [$1_1263415, $275_Chaetothyriales]; gain 1.000150888231181E-6, loss 0.4836056520537623, p01 7.930043568489762E-7, p10 0.3834435319591285]
1.347003694781206E-4	0.8367443519498852	// ca.umontreal.iro.evolution.introns.NodeWithRates[$277_Chaetothyriomycetidae len 1.0 prnt $306_Eurotiomycetes chld [$0_158046, $276_noname]; gain 2.9185488821685204E-4, loss 1.8129714881300512, p01 1.347003694781206E-4, p10 0.8367443519498852]
5.1915747456227805E-5	0.044015890974797856	// ca.umontreal.iro.evolution.introns.NodeWithRates[$14_447095 len 1.0 prnt $278_noname chld []; gain 5.30944116897944E-5, loss 0.04501520156826097, p01 5.1915747456227805E-5, p10 0.044015890974797856]
5.064734420858145E-4	0.11805127909031177	// ca.umontreal.iro.evolution.introns.NodeWithRates[$15_544712 len 1.0 prnt $278_noname chld []; gain 5.391028216612546E-4, loss 0.12565669267121052, p01 5.064734420858145E-4, p10 0.11805127909031177]
3.522865356398784E-5	0.1727845519077269	// ca.umontreal.iro.evolution.introns.NodeWithRates[$278_noname len 1.0 prnt $286_Onygenales chld [$14_447095, $15_544712]; gain 3.867628531938856E-5, loss 0.18969401189937166, p01 3.522865356398784E-5, p10 0.1727845519077269]
1.6410459755013154E-4	0.11101931486811323	// ca.umontreal.iro.evolution.introns.NodeWithRates[$16_554155 len 1.0 prnt $282_noname chld []; gain 1.7396557598854749E-4, loss 0.11769042028810457, p01 1.6410459755013154E-4, p10 0.11101931486811323]
2.2714154066199276E-4	0.01739371182283156	// ca.umontreal.iro.evolution.introns.NodeWithRates[$17_647933 len 1.0 prnt $281_Trichophyton chld []; gain 2.2916657841120258E-4, loss 0.01754878219409633, p01 2.2714154066199276E-4, p10 0.01739371182283156]
